0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160868690931028,0.000160868690931028,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0,0.000167602446995726,0.000167602446995726,0.000167602446995726,0.000160868690931028,0.000160868690931028,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0,0.000167602446995726,0.000167602446995726,0.000167602446995726,0.000160868690931028,0.000160868690931028,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.000194798870166553,0.000194798870166553,0.000194798870166553,0.000194798870166553,0.000185005318902918,0.000185005318902918,0.000185005318902918,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.000270920112431847,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.00028584700039304,0.000194798870166553,0.000194798870166553,0.000194798870166553,0.000194798870166553,0.000185005318902918,0.000185005318902918,0.000185005318902918,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.000114752922613498,0.000114752922613498,0.000114752922613498,0.000114752922613498,0.000114752922613498,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000290075782298125,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.000156947544642857,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.00011357470060447,0.000114752922613498,0.000114752922613498,0.000114752922613498,0.000114752922613498,0.000114752922613498,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000112639567464061,0.000112639567464061,0.000112639567464061,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,0.000159639215373256,0.000159639215373256,0.000159639215373256,0.000159639215373256,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000112639567464061,0.000112639567464061,0.000112639567464061,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,0.000114200879346771,0.000114200879346771,0.000114200879346771,0.000114200879346771,0.000114200879346771,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000185964341337549,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000105270083558129,0.000112639567464061,0.000112639567464061,0.000112639567464061,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,8.47502516023094e-05,0.000114200879346771,0.000114200879346771,0.000114200879346771,0.000114200879346771,0.000114200879346771,0,0,0,0,0,0,0,0,0,0
