0.0,2.0,0
0.002012072434607646,2.0,0
0.004024144869215292,3.0,0
0.006036217303822938,3.0,0
0.008048289738430584,8.0,0
0.01006036217303823,6.0,0
0.012072434607645876,6.0,0
0.014084507042253523,12.0,0
0.01609657947686117,8.0,0
0.018108651911468814,19.0,0
0.02012072434607646,22.0,0
0.022132796780684107,29.0,0
0.024144869215291753,44.0,0
0.026156941649899398,42.0,0
0.028169014084507046,63.0,0
0.03018108651911469,96.0,1
0.03219315895372234,127.0,2
0.03420523138832998,205.0,3
0.03621730382293763,226.0,5
0.03822937625754527,214.0,5
0.04024144869215292,198.0,7
0.04225352112676057,250.0,9
0.044265593561368215,409.0,12
0.04627766599597586,486.0,14
0.048289738430583505,511.0,19
0.05030181086519115,570.0,21
0.052313883299798795,588.0,29
0.05432595573440644,414.0,33
0.05633802816901409,465.0,53
0.05835010060362174,664.0,65
0.06036217303822938,733.0,81
0.06237424547283703,750.0,105
0.06438631790744467,729.0,120
0.06639839034205232,775.0,144
0.06841046277665996,653.0,166
0.07042253521126761,631.0,192
0.07243460764587525,1000.0,214
0.0744466800804829,993.0,239
0.07645875251509054,1154.0,275
0.07847082494969819,1034.0,300
0.08048289738430583,1061.0,332
0.0824949698189135,903.0,365
0.08450704225352114,877.0,398
0.08651911468812878,1280.0,431
0.08853118712273643,1302.0,464
0.09054325955734407,1277.0,495
0.09255533199195172,1359.0,526
0.09456740442655936,1495.0,569
0.09657947686116701,1306.0,608
0.09859154929577466,1262.0,643
0.1006036217303823,1856.0,683
0.10261569416498995,1765.0,719
0.10462776659959759,1972.0,764
0.10663983903420524,2432.0,800
0.10865191146881288,2097.0,854
0.11066398390342053,1643.0,892
0.11267605633802819,1509.0,943
0.11468812877263583,2308.0,978
0.11670020120724348,2537.0,1034
0.11871227364185112,2392.0,1078
0.12072434607645877,2557.0,1118
0.12273641851106641,2466.0,1157
0.12474849094567406,2092.0,1206
0.1267605633802817,1856.0,1251
0.12877263581488935,2545.0,1299
0.130784708249497,2601.0,1357
0.13279678068410464,2512.0,1401
0.1348088531187123,2532.0,1450
0.13682092555331993,2514.0,1494
0.1388329979879276,2167.0,1547
0.14084507042253522,1992.0,1585
0.14285714285714288,2768.0,1623
0.1448692152917505,2737.0,1669
0.14688128772635817,2714.0,1714
0.1488933601609658,2665.0,1759
0.15090543259557346,2887.0,1808
0.1529175050301811,2453.0,1836
0.15492957746478875,2300.0,1877
0.15694164989939638,2966.0,1910
0.15895372233400404,2927.0,1937
0.16096579476861167,2830.0,1966
0.16297786720321933,2910.0,2000
0.164989939637827,2854.0,2036
0.16700201207243462,2483.0,2066
